,y,y_time,subject,trial
1846,0,184.62,6,3
1847,0,184.72,6,3
1848,0,184.82,6,3
1849,0,184.92,6,3
1850,0,185.02,6,3
1851,0,185.12,6,3
1852,0,185.22,6,3
1853,0,185.32,6,3
1854,0,185.42,6,3
1855,0,185.52,6,3
1856,0,185.62,6,3
1857,0,185.72,6,3
1858,0,185.82,6,3
1859,0,185.92,6,3
1860,0,186.02,6,3
1861,0,186.12,6,3
1862,0,186.22,6,3
1863,0,186.32,6,3
1864,0,186.42,6,3
1865,0,186.52,6,3
1866,0,186.62,6,3
1867,0,186.72,6,3
1868,0,186.82,6,3
1869,0,186.92,6,3
1870,0,187.02,6,3
1871,0,187.12,6,3
1872,0,187.22,6,3
1873,0,187.32,6,3
1874,0,187.42,6,3
1875,0,187.52,6,3
1876,0,187.62,6,3
1877,0,187.72,6,3
1878,0,187.82,6,3
1879,0,187.92,6,3
1880,0,188.02,6,3
1881,0,188.12,6,3
1882,0,188.22,6,3
1883,0,188.32,6,3
1884,0,188.42,6,3
1885,0,188.52,6,3
1886,0,188.62,6,3
1887,0,188.72,6,3
1888,0,188.82,6,3
1889,0,188.92,6,3
1890,0,189.02,6,3
1891,0,189.12,6,3
1892,0,189.22,6,3
1893,0,189.32,6,3
1894,0,189.42,6,3
1895,0,189.52,6,3
1896,0,189.62,6,3
1897,0,189.72,6,3
1898,0,189.82,6,3
1899,0,189.92,6,3
1900,0,190.02,6,3
1901,0,190.12,6,3
1902,0,190.22,6,3
1903,0,190.32,6,3
1904,0,190.42,6,3
1905,0,190.52,6,3
1906,0,190.62,6,3
1907,0,190.72,6,3
1908,0,190.82,6,3
1909,0,190.92,6,3
1910,0,191.02,6,3
1911,0,191.12,6,3
1912,0,191.22,6,3
1913,0,191.32,6,3
1914,0,191.42,6,3
1915,0,191.52,6,3
1916,0,191.62,6,3
1917,0,191.72,6,3
1918,0,191.82,6,3
1919,0,191.92,6,3
1920,0,192.02,6,3
1921,0,192.12,6,3
1922,0,192.22,6,3
1923,0,192.32,6,3
1924,0,192.42,6,3
1925,0,192.52,6,3
1926,0,192.62,6,3
1927,0,192.72,6,3
1928,0,192.82,6,3
1929,0,192.92,6,3
1930,0,193.02,6,3
1931,0,193.12,6,3
1932,0,193.22,6,3
1933,0,193.32,6,3
1934,0,193.42,6,3
1935,0,193.52,6,3
1936,0,193.62,6,3
1937,0,193.72,6,3
1938,0,193.82,6,3
1939,0,193.92,6,3
1940,0,194.02,6,3
1941,0,194.12,6,3
1942,0,194.22,6,3
1943,0,194.32,6,3
1944,0,194.42,6,3
1945,0,194.52,6,3
1946,0,194.62,6,3
1947,0,194.72,6,3
1948,0,194.82,6,3
1949,0,194.92,6,3
1950,0,195.02,6,3
1951,0,195.12,6,3
1952,0,195.22,6,3
1953,0,195.32,6,3
1954,0,195.42,6,3
1955,0,195.52,6,3
1956,0,195.62,6,3
1957,0,195.72,6,3
1958,0,195.82,6,3
1959,0,195.92,6,3
1960,0,196.02,6,3
1961,0,196.12,6,3
1962,0,196.22,6,3
1963,0,196.32,6,3
1964,0,196.42,6,3
1965,0,196.52,6,3
1966,0,196.62,6,3
1967,0,196.72,6,3
1968,0,196.82,6,3
1969,0,196.92,6,3
1970,0,197.02,6,3
1971,0,197.12,6,3
1972,0,197.22,6,3
1973,0,197.32,6,3
1974,0,197.42,6,3
1975,0,197.52,6,3
1976,0,197.62,6,3
1977,0,197.72,6,3
1978,0,197.82,6,3
1979,0,197.92,6,3
1980,0,198.02,6,3
1981,0,198.12,6,3
1982,0,198.22,6,3
1983,0,198.32,6,3
1984,0,198.42,6,3
1985,0,198.52,6,3
1986,0,198.62,6,3
1987,0,198.72,6,3
1988,0,198.82,6,3
1989,0,198.92,6,3
1990,0,199.02,6,3
1991,0,199.12,6,3
1992,0,199.22,6,3
1993,0,199.32,6,3
1994,0,199.42,6,3
1995,0,199.52,6,3
1996,0,199.62,6,3
1997,0,199.72,6,3
1998,0,199.82,6,3
1999,0,199.92,6,3
2000,0,200.02,6,3
2001,0,200.12,6,3
2002,0,200.22,6,3
2003,0,200.32,6,3
2004,0,200.42,6,3
2005,0,200.52,6,3
2006,0,200.62,6,3
2007,0,200.72,6,3
2008,0,200.82,6,3
2009,0,200.92,6,3
2010,0,201.02,6,3
2011,0,201.12,6,3
2012,0,201.22,6,3
2013,0,201.32,6,3
2014,0,201.42,6,3
2015,0,201.52,6,3
2016,0,201.62,6,3
2017,0,201.72,6,3
2018,0,201.82,6,3
2019,0,201.92,6,3
2020,0,202.02,6,3
2021,0,202.12,6,3
2022,0,202.22,6,3
2023,0,202.32,6,3
2024,0,202.42,6,3
2025,0,202.52,6,3
2026,0,202.62,6,3
2027,0,202.72,6,3
2028,0,202.82,6,3
2029,0,202.92,6,3
2030,0,203.02,6,3
2031,0,203.12,6,3
2032,0,203.22,6,3
2033,0,203.32,6,3
2034,0,203.42,6,3
2035,0,203.52,6,3
2036,0,203.62,6,3
2037,0,203.72,6,3
2038,0,203.82,6,3
2039,0,203.92,6,3
2040,0,204.02,6,3
2041,0,204.12,6,3
2042,0,204.22,6,3
2043,0,204.32,6,3
2044,0,204.42,6,3
2045,0,204.52,6,3
2046,0,204.62,6,3
2047,0,204.72,6,3
2048,0,204.82,6,3
2049,0,204.92,6,3
2050,0,205.02,6,3
2051,0,205.12,6,3
2052,0,205.22,6,3
2053,0,205.32,6,3
2054,0,205.42,6,3
2055,0,205.52,6,3
2056,0,205.62,6,3
2057,0,205.72,6,3
2058,0,205.82,6,3
2059,0,205.92,6,3
2060,0,206.02,6,3
2061,0,206.12,6,3
2062,0,206.22,6,3
2063,0,206.32,6,3
2064,0,206.42,6,3
2065,0,206.52,6,3
2066,0,206.62,6,3
2067,0,206.72,6,3
2068,0,206.82,6,3
2069,0,206.92,6,3
2070,0,207.02,6,3
2071,0,207.12,6,3
2072,0,207.22,6,3
2073,0,207.32,6,3
2074,0,207.42,6,3
2075,0,207.52,6,3
2076,0,207.62,6,3
2077,0,207.72,6,3
2078,0,207.82,6,3
2079,0,207.92,6,3
2080,0,208.02,6,3
2081,0,208.12,6,3
2082,0,208.22,6,3
2083,0,208.32,6,3
2084,0,208.42,6,3
2085,0,208.52,6,3
2086,0,208.62,6,3
2087,0,208.72,6,3
2088,0,208.82,6,3
2089,0,208.92,6,3
2090,0,209.02,6,3
2091,0,209.12,6,3
2092,0,209.22,6,3
2093,0,209.32,6,3
2094,0,209.42,6,3
2095,0,209.52,6,3
2096,0,209.62,6,3
2097,0,209.72,6,3
2098,0,209.82,6,3
2099,0,209.92,6,3
2100,0,210.02,6,3
2101,0,210.12,6,3
2102,0,210.22,6,3
2103,0,210.32,6,3
2104,0,210.42,6,3
2105,0,210.52,6,3
2106,0,210.62,6,3
2107,0,210.72,6,3
2108,0,210.82,6,3
2109,0,210.92,6,3
2110,0,211.02,6,3
2111,0,211.12,6,3
2112,0,211.22,6,3
2113,0,211.32,6,3
2114,0,211.42,6,3
2115,0,211.52,6,3
2116,0,211.62,6,3
2117,0,211.72,6,3
2118,0,211.82,6,3
2119,0,211.92,6,3
2120,0,212.02,6,3
2121,0,212.12,6,3
2122,0,212.22,6,3
2123,0,212.32,6,3
2124,0,212.42,6,3
2125,0,212.52,6,3
2126,0,212.62,6,3
2127,0,212.72,6,3
2128,0,212.82,6,3
2129,0,212.92,6,3
2130,0,213.02,6,3
2131,0,213.12,6,3
2132,0,213.22,6,3
2133,0,213.32,6,3
2134,0,213.42,6,3
2135,0,213.52,6,3
2136,0,213.62,6,3
2137,0,213.72,6,3
2138,0,213.82,6,3
2139,0,213.92,6,3
2140,0,214.02,6,3
2141,0,214.12,6,3
2142,0,214.22,6,3
2143,0,214.32,6,3
2144,0,214.42,6,3
2145,0,214.52,6,3
2146,0,214.62,6,3
2147,0,214.72,6,3
2148,0,214.82,6,3
2149,0,214.92,6,3
2150,0,215.02,6,3
2151,0,215.12,6,3
2152,0,215.22,6,3
2153,0,215.32,6,3
2154,0,215.42,6,3
2155,0,215.52,6,3
2156,0,215.62,6,3
2157,0,215.72,6,3
2158,0,215.82,6,3
2159,0,215.92,6,3
2160,0,216.02,6,3
2161,0,216.12,6,3
2162,0,216.22,6,3
2163,0,216.32,6,3
2164,0,216.42,6,3
2165,0,216.52,6,3
2166,0,216.62,6,3
2167,0,216.72,6,3
2168,0,216.82,6,3
2169,0,216.92,6,3
2170,0,217.02,6,3
2171,0,217.12,6,3
2172,0,217.22,6,3
2173,0,217.32,6,3
2174,0,217.42,6,3
2175,0,217.52,6,3
2176,0,217.62,6,3
2177,0,217.72,6,3
2178,0,217.82,6,3
2179,0,217.92,6,3
2180,0,218.02,6,3
2181,0,218.12,6,3
2182,0,218.22,6,3
2183,0,218.32,6,3
2184,0,218.42,6,3
2185,0,218.52,6,3
2186,0,218.62,6,3
2187,0,218.72,6,3
2188,0,218.82,6,3
2189,0,218.92,6,3
2190,0,219.02,6,3
2191,0,219.12,6,3
2192,0,219.22,6,3
2193,0,219.32,6,3
2194,0,219.42,6,3
2195,0,219.52,6,3
2196,0,219.62,6,3
2197,0,219.72,6,3
2198,0,219.82,6,3
2199,0,219.92,6,3
2200,0,220.02,6,3
2201,0,220.12,6,3
2202,0,220.22,6,3
2203,0,220.32,6,3
2204,0,220.42,6,3
2205,0,220.52,6,3
2206,0,220.62,6,3
2207,0,220.72,6,3
2208,0,220.82,6,3
2209,0,220.92,6,3
2210,0,221.02,6,3
2211,0,221.12,6,3
2212,0,221.22,6,3
2213,0,221.32,6,3
2214,0,221.42,6,3
2215,0,221.52,6,3
2216,0,221.62,6,3
2217,0,221.72,6,3
2218,0,221.82,6,3
2219,0,221.92,6,3
2220,0,222.02,6,3
2221,0,222.12,6,3
2222,0,222.22,6,3
2223,0,222.32,6,3
2224,0,222.42,6,3
2225,0,222.52,6,3
2226,0,222.62,6,3
2227,0,222.72,6,3
2228,0,222.82,6,3
2229,0,222.92,6,3
2230,0,223.02,6,3
2231,0,223.12,6,3
2232,0,223.22,6,3
2233,0,223.32,6,3
2234,0,223.42,6,3
2235,0,223.52,6,3
2236,0,223.62,6,3
2237,0,223.72,6,3
2238,0,223.82,6,3
2239,0,223.92,6,3
2240,0,224.02,6,3
2241,0,224.12,6,3
2242,0,224.22,6,3
2243,0,224.32,6,3
2244,0,224.42,6,3
2245,0,224.52,6,3
2246,0,224.62,6,3
2247,0,224.72,6,3
2248,0,224.82,6,3
2249,0,224.92,6,3
2250,0,225.02,6,3
2251,0,225.12,6,3
2252,0,225.22,6,3
2253,0,225.32,6,3
2254,0,225.42,6,3
2255,0,225.52,6,3
2256,0,225.62,6,3
2257,0,225.72,6,3
2258,0,225.82,6,3
2259,0,225.92,6,3
2260,0,226.02,6,3
2261,0,226.12,6,3
2262,0,226.22,6,3
2263,0,226.32,6,3
2264,0,226.42,6,3
2265,0,226.52,6,3
2266,0,226.62,6,3
2267,0,226.72,6,3
2268,0,226.82,6,3
2269,0,226.92,6,3
2270,0,227.02,6,3
2271,0,227.12,6,3
2272,0,227.22,6,3
2273,0,227.32,6,3
2274,0,227.42,6,3
2275,0,227.52,6,3
2276,0,227.62,6,3
2277,0,227.72,6,3
2278,0,227.82,6,3
2279,0,227.92,6,3
2280,0,228.02,6,3
2281,0,228.12,6,3
2282,0,228.22,6,3
2283,0,228.32,6,3
2284,0,228.42,6,3
2285,0,228.52,6,3
2286,0,228.62,6,3
2287,0,228.72,6,3
2288,0,228.82,6,3
2289,0,228.92,6,3
2290,0,229.02,6,3
2291,0,229.12,6,3
2292,0,229.22,6,3
2293,0,229.32,6,3
2294,0,229.42,6,3
2295,0,229.52,6,3
2296,0,229.62,6,3
2297,0,229.72,6,3
2298,0,229.82,6,3
2299,0,229.92,6,3
2300,0,230.02,6,3
2301,0,230.12,6,3
2302,0,230.22,6,3
2303,0,230.32,6,3
2304,0,230.42,6,3
2305,0,230.52,6,3
2306,0,230.62,6,3
2307,0,230.72,6,3
2308,0,230.82,6,3
2309,0,230.92,6,3
2310,0,231.02,6,3
2311,0,231.12,6,3
2312,0,231.22,6,3
2313,0,231.32,6,3
2314,0,231.42,6,3
2315,0,231.52,6,3
2316,0,231.62,6,3
2317,0,231.72,6,3
2318,0,231.82,6,3
2319,0,231.92,6,3
2320,0,232.02,6,3
2321,0,232.12,6,3
2322,0,232.22,6,3
2323,0,232.32,6,3
2324,0,232.42,6,3
2325,0,232.52,6,3
2326,0,232.62,6,3
2327,0,232.72,6,3
2328,0,232.82,6,3
2329,0,232.92,6,3
2330,0,233.02,6,3
2331,0,233.12,6,3
2332,0,233.22,6,3
2333,0,233.32,6,3
2334,0,233.42,6,3
2335,0,233.52,6,3
2336,0,233.62,6,3
2337,0,233.72,6,3
2338,0,233.82,6,3
2339,0,233.92,6,3
2340,0,234.02,6,3
2341,0,234.12,6,3
2342,0,234.22,6,3
2343,0,234.32,6,3
2344,0,234.42,6,3
2345,0,234.52,6,3
2346,0,234.62,6,3
2347,0,234.72,6,3
2348,0,234.82,6,3
2349,0,234.92,6,3
2350,0,235.02,6,3
2351,0,235.12,6,3
2352,0,235.22,6,3
2353,0,235.32,6,3
2354,0,235.42,6,3
2355,0,235.52,6,3
2356,0,235.62,6,3
2357,0,235.72,6,3
2358,0,235.82,6,3
2359,0,235.92,6,3
2360,0,236.02,6,3
2361,0,236.12,6,3
2362,0,236.22,6,3
2363,0,236.32,6,3
2364,0,236.42,6,3
2365,0,236.52,6,3
2366,0,236.62,6,3
2367,0,236.72,6,3
2368,0,236.82,6,3
2369,0,236.92,6,3
2370,0,237.02,6,3
2371,0,237.12,6,3
2372,0,237.22,6,3
2373,0,237.32,6,3
2374,0,237.42,6,3
2375,0,237.52,6,3
2376,0,237.62,6,3
2377,0,237.72,6,3
2378,0,237.82,6,3
2379,0,237.92,6,3
2380,0,238.02,6,3
2381,0,238.12,6,3
2382,0,238.22,6,3
2383,0,238.32,6,3
2384,0,238.42,6,3
2385,0,238.52,6,3
2386,0,238.62,6,3
2387,0,238.72,6,3
2388,0,238.82,6,3
2389,0,238.92,6,3
2390,0,239.02,6,3
2391,0,239.12,6,3
2392,0,239.22,6,3
2393,0,239.32,6,3
2394,0,239.42,6,3
2395,0,239.52,6,3
2396,0,239.62,6,3
2397,0,239.72,6,3
2398,0,239.82,6,3
2399,0,239.92,6,3
2400,0,240.02,6,3
2401,0,240.12,6,3
2402,0,240.22,6,3
2403,0,240.32,6,3
2404,0,240.42,6,3
2405,0,240.52,6,3
2406,0,240.62,6,3
2407,0,240.72,6,3
2408,0,240.82,6,3
2409,0,240.92,6,3
2410,0,241.02,6,3
2411,0,241.12,6,3
2412,0,241.22,6,3
2413,0,241.32,6,3
2414,0,241.42,6,3
2415,0,241.52,6,3
2416,0,241.62,6,3
2417,0,241.72,6,3
2418,0,241.82,6,3
2419,0,241.92,6,3
2420,0,242.02,6,3
2421,0,242.12,6,3
2422,0,242.22,6,3
2423,0,242.32,6,3
2424,0,242.42,6,3
2425,0,242.52,6,3
2426,0,242.62,6,3
2427,0,242.72,6,3
2428,0,242.82,6,3
2429,0,242.92,6,3
2430,0,243.02,6,3
2431,0,243.12,6,3
2432,0,243.22,6,3
2433,0,243.32,6,3
2434,0,243.42,6,3
2435,0,243.52,6,3
2436,0,243.62,6,3
2437,0,243.72,6,3
2438,0,243.82,6,3
2439,0,243.92,6,3
2440,0,244.02,6,3
2441,0,244.12,6,3
2442,0,244.22,6,3
2443,0,244.32,6,3
2444,0,244.42,6,3
2445,0,244.52,6,3
2446,0,244.62,6,3
2447,0,244.72,6,3
2448,0,244.82,6,3
2449,0,244.92,6,3
2450,0,245.02,6,3
2451,0,245.12,6,3
2452,0,245.22,6,3
2453,0,245.32,6,3
2454,0,245.42,6,3
2455,0,245.52,6,3
2456,0,245.62,6,3
2457,0,245.72,6,3
2458,0,245.82,6,3
2459,0,245.92,6,3
2460,0,246.02,6,3
2461,0,246.12,6,3
2462,0,246.22,6,3
2463,0,246.32,6,3
2464,0,246.42,6,3
2465,0,246.52,6,3
2466,0,246.62,6,3
2467,0,246.72,6,3
2468,0,246.82,6,3
2469,0,246.92,6,3
2470,0,247.02,6,3
2471,0,247.12,6,3
2472,0,247.22,6,3
2473,0,247.32,6,3
2474,0,247.42,6,3
2475,0,247.52,6,3
2476,0,247.62,6,3
2477,0,247.72,6,3
2478,0,247.82,6,3
2479,0,247.92,6,3
2480,0,248.02,6,3
2481,0,248.12,6,3
2482,0,248.22,6,3
2483,0,248.32,6,3
2484,0,248.42,6,3
2485,0,248.52,6,3
2486,0,248.62,6,3
2487,0,248.72,6,3
2488,0,248.82,6,3
2489,0,248.92,6,3
2490,0,249.02,6,3
2491,0,249.12,6,3
2492,0,249.22,6,3
2493,0,249.32,6,3
2494,0,249.42,6,3
2495,0,249.52,6,3
2496,0,249.62,6,3
2497,0,249.72,6,3
2498,0,249.82,6,3
2499,0,249.92,6,3
2500,0,250.02,6,3
2501,0,250.12,6,3
2502,0,250.22,6,3
2503,0,250.32,6,3
2504,0,250.42,6,3
2505,0,250.52,6,3
2506,0,250.62,6,3
2507,0,250.72,6,3
2508,0,250.82,6,3
2509,0,250.92,6,3
2510,0,251.02,6,3
2511,0,251.12,6,3
2512,0,251.22,6,3
2513,0,251.32,6,3
2514,0,251.42,6,3
2515,0,251.52,6,3
2516,0,251.62,6,3
2517,0,251.72,6,3
2518,0,251.82,6,3
2519,0,251.92,6,3
2520,0,252.02,6,3
2521,0,252.12,6,3
2522,0,252.22,6,3
2523,0,252.32,6,3
2524,0,252.42,6,3
2525,0,252.52,6,3
2526,0,252.62,6,3
2527,0,252.72,6,3
2528,0,252.82,6,3
2529,0,252.92,6,3
2530,0,253.02,6,3
2531,0,253.12,6,3
2532,0,253.22,6,3
2533,0,253.32,6,3
2534,0,253.42,6,3
2535,0,253.52,6,3
2536,0,253.62,6,3
2537,0,253.72,6,3
2538,0,253.82,6,3
2539,0,253.92,6,3
2540,0,254.02,6,3
2541,0,254.12,6,3
2542,0,254.22,6,3
2543,0,254.32,6,3
2544,0,254.42,6,3
2545,0,254.52,6,3
2546,0,254.62,6,3
2547,0,254.72,6,3
2548,0,254.82,6,3
2549,0,254.92,6,3
2550,0,255.02,6,3
2551,0,255.12,6,3
2552,0,255.22,6,3
2553,0,255.32,6,3
2554,0,255.42,6,3
2555,0,255.52,6,3
2556,0,255.62,6,3
2557,0,255.72,6,3
2558,0,255.82,6,3
2559,0,255.92,6,3
2560,0,256.02,6,3
2561,0,256.12,6,3
2562,0,256.22,6,3
2563,0,256.32,6,3
2564,0,256.42,6,3
2565,0,256.52,6,3
2566,0,256.62,6,3
2567,0,256.72,6,3
2568,0,256.82,6,3
2569,0,256.92,6,3
2570,0,257.02,6,3
2571,0,257.12,6,3
2572,0,257.22,6,3
2573,0,257.32,6,3
2574,0,257.42,6,3
2575,0,257.52,6,3
2576,0,257.62,6,3
2577,0,257.72,6,3
2578,0,257.82,6,3
2579,0,257.92,6,3
2580,0,258.02,6,3
2581,0,258.12,6,3
2582,0,258.22,6,3
2583,0,258.32,6,3
2584,0,258.42,6,3
2585,0,258.52,6,3
2586,0,258.62,6,3
2587,0,258.72,6,3
2588,0,258.82,6,3
2589,0,258.92,6,3
2590,0,259.02,6,3
2591,0,259.12,6,3
2592,0,259.22,6,3
2593,0,259.32,6,3
2594,0,259.42,6,3
2595,0,259.52,6,3
2596,0,259.62,6,3
2597,0,259.72,6,3
2598,0,259.82,6,3
2599,0,259.92,6,3
2600,0,260.02,6,3
2601,0,260.12,6,3
2602,0,260.22,6,3
2603,0,260.32,6,3
2604,0,260.42,6,3
2605,0,260.52,6,3
2606,0,260.62,6,3
2607,0,260.72,6,3
2608,0,260.82,6,3
2609,0,260.92,6,3
2610,0,261.02,6,3
2611,0,261.12,6,3
2612,0,261.22,6,3
2613,0,261.32,6,3
2614,0,261.42,6,3
2615,0,261.52,6,3
2616,0,261.62,6,3
2617,0,261.72,6,3
2618,0,261.82,6,3
2619,0,261.92,6,3
2620,0,262.02,6,3
2621,0,262.12,6,3
2622,0,262.22,6,3
2623,0,262.32,6,3
2624,0,262.42,6,3
2625,0,262.52,6,3
2626,0,262.62,6,3
2627,0,262.72,6,3
2628,0,262.82,6,3
2629,0,262.92,6,3
2630,0,263.02,6,3
2631,0,263.12,6,3
2632,0,263.22,6,3
2633,0,263.32,6,3
2634,0,263.42,6,3
2635,0,263.52,6,3
2636,0,263.62,6,3
2637,0,263.72,6,3
2638,0,263.82,6,3
2639,0,263.92,6,3
2640,0,264.02,6,3
2641,0,264.12,6,3
2642,0,264.22,6,3
2643,3,264.32,6,3
2644,3,264.42,6,3
2645,3,264.52,6,3
2646,3,264.62,6,3
2647,3,264.72,6,3
2648,3,264.82,6,3
2649,3,264.92,6,3
2650,3,265.02,6,3
2651,3,265.12,6,3
2652,3,265.22,6,3
2653,3,265.32,6,3
2654,3,265.42,6,3
2655,3,265.52,6,3
2656,3,265.62,6,3
2657,3,265.72,6,3
2658,3,265.82,6,3
2659,3,265.92,6,3
2660,3,266.02,6,3
2661,3,266.12,6,3
2662,3,266.22,6,3
2663,3,266.32,6,3
2664,3,266.42,6,3
2665,3,266.52,6,3
2666,3,266.62,6,3
2667,3,266.72,6,3
2668,3,266.82,6,3
2669,3,266.92,6,3
2670,3,267.02,6,3
2671,3,267.12,6,3
2672,3,267.22,6,3
2673,3,267.32,6,3
2674,3,267.42,6,3
2675,3,267.52,6,3
2676,3,267.62,6,3
2677,3,267.72,6,3
2678,3,267.82,6,3
2679,3,267.92,6,3
2680,3,268.02,6,3
2681,3,268.12,6,3
2682,3,268.22,6,3
2683,3,268.32,6,3
2684,3,268.42,6,3
2685,3,268.52,6,3
2686,3,268.62,6,3
2687,3,268.72,6,3
2688,3,268.82,6,3
2689,3,268.92,6,3
2690,3,269.02,6,3
2691,0,269.12,6,3
2692,0,269.22,6,3
2693,0,269.32,6,3
2694,0,269.42,6,3
2695,0,269.52,6,3
2696,0,269.62,6,3
2697,0,269.72,6,3
2698,0,269.82,6,3
2699,0,269.92,6,3
2700,0,270.02,6,3
2701,0,270.12,6,3
2702,0,270.22,6,3
2703,0,270.32,6,3
2704,0,270.42,6,3
2705,0,270.52,6,3
2706,0,270.62,6,3
2707,0,270.72,6,3
2708,0,270.82,6,3
2709,0,270.92,6,3
2710,0,271.02,6,3
2711,0,271.12,6,3
2712,0,271.22,6,3
2713,0,271.32,6,3
2714,0,271.42,6,3
2715,0,271.52,6,3
2716,0,271.62,6,3
2717,0,271.72,6,3
2718,0,271.82,6,3
2719,0,271.92,6,3
2720,0,272.02,6,3
2721,0,272.12,6,3
2722,0,272.22,6,3
2723,0,272.32,6,3
2724,0,272.42,6,3
2725,0,272.52,6,3
2726,0,272.62,6,3
2727,0,272.72,6,3
2728,0,272.82,6,3
2729,0,272.92,6,3
2730,0,273.02,6,3
2731,0,273.12,6,3
2732,0,273.22,6,3
2733,0,273.32,6,3
2734,0,273.42,6,3
2735,0,273.52,6,3
2736,0,273.62,6,3
2737,0,273.72,6,3
2738,0,273.82,6,3
2739,0,273.92,6,3
2740,0,274.02,6,3
2741,0,274.12,6,3
2742,0,274.22,6,3
2743,0,274.32,6,3
2744,0,274.42,6,3
2745,0,274.52,6,3
2746,0,274.62,6,3
2747,0,274.72,6,3
2748,0,274.82,6,3
2749,0,274.92,6,3
2750,0,275.02,6,3
2751,0,275.12,6,3
2752,0,275.22,6,3
2753,0,275.32,6,3
2754,0,275.42,6,3
2755,0,275.52,6,3
2756,0,275.62,6,3
2757,0,275.72,6,3
2758,0,275.82,6,3
2759,0,275.92,6,3
2760,0,276.02,6,3
2761,0,276.12,6,3
2762,0,276.22,6,3
2763,0,276.32,6,3
2764,0,276.42,6,3
2765,0,276.52,6,3
2766,0,276.62,6,3
2767,0,276.72,6,3
2768,0,276.82,6,3
2769,0,276.92,6,3
2770,0,277.02,6,3
2771,0,277.12,6,3
2772,0,277.22,6,3
2773,0,277.32,6,3
2774,0,277.42,6,3
2775,0,277.52,6,3
2776,0,277.62,6,3
2777,0,277.72,6,3
2778,0,277.82,6,3
2779,0,277.92,6,3
2780,0,278.02,6,3
2781,0,278.12,6,3
2782,0,278.22,6,3
2783,0,278.32,6,3
2784,0,278.42,6,3
2785,0,278.52,6,3
2786,0,278.62,6,3
2787,0,278.72,6,3
2788,0,278.82,6,3
2789,0,278.92,6,3
2790,0,279.02,6,3
2791,0,279.12,6,3
2792,0,279.22,6,3
2793,0,279.32,6,3
2794,0,279.42,6,3
2795,0,279.52,6,3
2796,0,279.62,6,3
2797,0,279.72,6,3
2798,0,279.82,6,3
2799,0,279.92,6,3
2800,0,280.02,6,3
2801,0,280.12,6,3
2802,0,280.22,6,3
2803,0,280.32,6,3
2804,0,280.42,6,3
2805,0,280.52,6,3
2806,0,280.62,6,3
2807,0,280.72,6,3
2808,0,280.82,6,3
2809,0,280.92,6,3
2810,0,281.02,6,3
2811,0,281.12,6,3
2812,0,281.22,6,3
2813,0,281.32,6,3
2814,0,281.42,6,3
2815,0,281.52,6,3
2816,0,281.62,6,3
2817,0,281.72,6,3
2818,0,281.82,6,3
2819,0,281.92,6,3
2820,0,282.02,6,3
2821,0,282.12,6,3
2822,0,282.22,6,3
2823,0,282.32,6,3
2824,0,282.42,6,3
2825,0,282.52,6,3
2826,0,282.62,6,3
2827,0,282.72,6,3
2828,0,282.82,6,3
2829,0,282.92,6,3
2830,0,283.02,6,3
2831,0,283.12,6,3
2832,0,283.22,6,3
2833,0,283.32,6,3
2834,0,283.42,6,3
2835,0,283.52,6,3
2836,0,283.62,6,3
2837,0,283.72,6,3
2838,0,283.82,6,3
2839,0,283.92,6,3
2840,0,284.02,6,3
2841,0,284.12,6,3
2842,0,284.22,6,3
2843,0,284.32,6,3
2844,0,284.42,6,3
2845,0,284.52,6,3
2846,0,284.62,6,3
2847,0,284.72,6,3
2848,0,284.82,6,3
2849,0,284.92,6,3
2850,0,285.02,6,3
2851,0,285.12,6,3
2852,0,285.22,6,3
2853,0,285.32,6,3
2854,0,285.42,6,3
2855,0,285.52,6,3
2856,0,285.62,6,3
2857,0,285.72,6,3
2858,0,285.82,6,3
2859,0,285.92,6,3
2860,0,286.02,6,3
2861,0,286.12,6,3
2862,0,286.22,6,3
2863,0,286.32,6,3
2864,0,286.42,6,3
2865,0,286.52,6,3
2866,0,286.62,6,3
2867,0,286.72,6,3
2868,0,286.82,6,3
2869,0,286.92,6,3
2870,0,287.02,6,3
2871,0,287.12,6,3
2872,0,287.22,6,3
2873,0,287.32,6,3
2874,0,287.42,6,3
2875,0,287.52,6,3
2876,0,287.62,6,3
2877,0,287.72,6,3
2878,0,287.82,6,3
2879,0,287.92,6,3
2880,0,288.02,6,3
2881,0,288.12,6,3
2882,0,288.22,6,3
2883,0,288.32,6,3
2884,0,288.42,6,3
2885,0,288.52,6,3
2886,0,288.62,6,3
2887,0,288.72,6,3
2888,0,288.82,6,3
2889,0,288.92,6,3
2890,0,289.02,6,3
2891,0,289.12,6,3
2892,0,289.22,6,3
2893,0,289.32,6,3
2894,0,289.42,6,3
2895,0,289.52,6,3
2896,0,289.62,6,3
2897,0,289.72,6,3
2898,0,289.82,6,3
2899,0,289.92,6,3
2900,0,290.02,6,3
2901,0,290.12,6,3
2902,0,290.22,6,3
2903,0,290.32,6,3
2904,0,290.42,6,3
2905,0,290.52,6,3
2906,0,290.62,6,3
2907,0,290.72,6,3
2908,0,290.82,6,3
2909,0,290.92,6,3
2910,0,291.02,6,3
2911,0,291.12,6,3
2912,0,291.22,6,3
2913,0,291.32,6,3
2914,0,291.42,6,3
2915,0,291.52,6,3
2916,0,291.62,6,3
2917,0,291.72,6,3
2918,0,291.82,6,3
2919,0,291.92,6,3
2920,0,292.02,6,3
