,subject,trial,y_time,y
5607,6,3,560.72,0
5608,6,3,560.82,0
5609,6,3,560.92,0
5610,6,3,561.02,0
5611,6,3,561.12,0
5612,6,3,561.22,0
5613,6,3,561.32,0
5614,6,3,561.42,0
5615,6,3,561.52,0
5616,6,3,561.62,0
5617,6,3,561.72,0
5618,6,3,561.82,0
5619,6,3,561.92,0
5620,6,3,562.02,0
5621,6,3,562.12,0
5622,6,3,562.22,0
5623,6,3,562.32,0
5624,6,3,562.42,0
5625,6,3,562.52,0
5626,6,3,562.62,0
5627,6,3,562.72,0
5628,6,3,562.82,0
5629,6,3,562.92,0
5630,6,3,563.02,0
5631,6,3,563.12,0
5632,6,3,563.22,0
5633,6,3,563.32,3
5634,6,3,563.42,3
5635,6,3,563.52,3
5636,6,3,563.62,3
5637,6,3,563.72,3
5638,6,3,563.82,3
5639,6,3,563.92,3
5640,6,3,564.02,3
5641,6,3,564.12,3
5642,6,3,564.22,3
5643,6,3,564.32,3
5644,6,3,564.42,3
5645,6,3,564.52,3
5646,6,3,564.62,3
5647,6,3,564.72,3
5648,6,3,564.82,3
5649,6,3,564.92,3
5650,6,3,565.02,3
5651,6,3,565.12,3
5652,6,3,565.22,3
5653,6,3,565.32,3
5654,6,3,565.42,3
5655,6,3,565.52,3
5656,6,3,565.62,3
5657,6,3,565.72,3
5658,6,3,565.82,3
5659,6,3,565.92,3
5660,6,3,566.02,3
5661,6,3,566.12,3
5662,6,3,566.22,3
5663,6,3,566.32,3
5664,6,3,566.42,3
5665,6,3,566.52,3
5666,6,3,566.62,3
5667,6,3,566.72,3
5668,6,3,566.82,3
5669,6,3,566.92,3
5670,6,3,567.02,3
5671,6,3,567.12,3
5672,6,3,567.22,3
5673,6,3,567.32,3
5674,6,3,567.42,3
5675,6,3,567.52,3
5676,6,3,567.62,3
5677,6,3,567.72,3
5678,6,3,567.82,3
5679,6,3,567.92,3
5680,6,3,568.02,3
5681,6,3,568.12,3
5682,6,3,568.22,3
5683,6,3,568.32,3
5684,6,3,568.42,3
5685,6,3,568.52,3
5686,6,3,568.62,3
5687,6,3,568.72,3
5688,6,3,568.82,3
5689,6,3,568.92,3
5690,6,3,569.02,3
5691,6,3,569.12,3
5692,6,3,569.22,3
5693,6,3,569.32,3
5694,6,3,569.42,3
5695,6,3,569.52,3
5696,6,3,569.62,3
5697,6,3,569.72,3
5698,6,3,569.82,3
5699,6,3,569.92,3
5700,6,3,570.02,3
5701,6,3,570.12,3
5702,6,3,570.22,3
5703,6,3,570.32,3
5704,6,3,570.42,3
5705,6,3,570.52,3
5706,6,3,570.62,3
5707,6,3,570.72,3
5708,6,3,570.82,3
5709,6,3,570.92,3
5710,6,3,571.02,3
5711,6,3,571.12,3
5712,6,3,571.22,3
5713,6,3,571.32,3
5714,6,3,571.42,3
5715,6,3,571.52,3
5716,6,3,571.62,3
5717,6,3,571.72,3
5718,6,3,571.82,3
5719,6,3,571.92,3
5720,6,3,572.02,3
5721,6,3,572.12,3
5722,6,3,572.22,3
5723,6,3,572.32,3
5724,6,3,572.42,3
5725,6,3,572.52,3
5726,6,3,572.62,3
5727,6,3,572.72,3
5728,6,3,572.82,3
5729,6,3,572.92,3
5730,6,3,573.02,3
5731,6,3,573.12,3
5732,6,3,573.22,3
5733,6,3,573.32,3
5734,6,3,573.42,3
5735,6,3,573.52,3
5736,6,3,573.62,3
5737,6,3,573.72,3
5738,6,3,573.82,3
5739,6,3,573.92,3
5740,6,3,574.02,3
5741,6,3,574.12,3
5742,6,3,574.22,3
5743,6,3,574.32,3
5744,6,3,574.42,3
5745,6,3,574.52,3
5746,6,3,574.62,3
5747,6,3,574.72,3
5748,6,3,574.82,3
5749,6,3,574.92,3
5750,6,3,575.02,3
5751,6,3,575.12,3
5752,6,3,575.22,3
5753,6,3,575.32,3
5754,6,3,575.42,3
5755,6,3,575.52,3
5756,6,3,575.62,3
5757,6,3,575.72,3
5758,6,3,575.82,3
5759,6,3,575.92,3
5760,6,3,576.02,3
5761,6,3,576.12,3
5762,6,3,576.22,3
5763,6,3,576.32,3
5764,6,3,576.42,3
5765,6,3,576.52,3
5766,6,3,576.62,3
5767,6,3,576.72,3
5768,6,3,576.82,3
5769,6,3,576.92,3
5770,6,3,577.02,3
5771,6,3,577.12,3
5772,6,3,577.22,3
5773,6,3,577.32,3
5774,6,3,577.42,3
5775,6,3,577.52,3
5776,6,3,577.62,3
5777,6,3,577.72,3
5778,6,3,577.82,3
5779,6,3,577.92,3
5780,6,3,578.02,3
5781,6,3,578.12,3
5782,6,3,578.22,3
5783,6,3,578.32,3
5784,6,3,578.42,3
5785,6,3,578.52,3
5786,6,3,578.62,3
5787,6,3,578.72,3
5788,6,3,578.82,3
5789,6,3,578.92,3
5790,6,3,579.02,3
5791,6,3,579.12,3
5792,6,3,579.22,3
5793,6,3,579.32,3
5794,6,3,579.42,3
5795,6,3,579.52,3
5796,6,3,579.62,3
5797,6,3,579.72,3
5798,6,3,579.82,3
5799,6,3,579.92,3
5800,6,3,580.02,3
5801,6,3,580.12,3
5802,6,3,580.22,3
5803,6,3,580.32,3
5804,6,3,580.42,3
5805,6,3,580.52,3
5806,6,3,580.62,3
5807,6,3,580.72,3
5808,6,3,580.82,3
5809,6,3,580.92,3
5810,6,3,581.02,3
5811,6,3,581.12,3
5812,6,3,581.22,3
5813,6,3,581.32,3
5814,6,3,581.42,3
5815,6,3,581.52,3
5816,6,3,581.62,3
5817,6,3,581.72,3
5818,6,3,581.82,3
5819,6,3,581.92,3
5820,6,3,582.02,3
5821,6,3,582.12,3
5822,6,3,582.22,3
5823,6,3,582.32,3
5824,6,3,582.42,3
5825,6,3,582.52,3
5826,6,3,582.62,3
5827,6,3,582.72,3
5828,6,3,582.82,3
5829,6,3,582.92,3
5830,6,3,583.02,3
5831,6,3,583.12,3
5832,6,3,583.22,3
5833,6,3,583.32,3
5834,6,3,583.42,3
5835,6,3,583.52,3
5836,6,3,583.62,3
5837,6,3,583.72,3
5838,6,3,583.82,3
5839,6,3,583.92,3
5840,6,3,584.02,3
5841,6,3,584.12,3
5842,6,3,584.22,3
5843,6,3,584.32,3
5844,6,3,584.42,3
5845,6,3,584.52,3
5846,6,3,584.62,3
5847,6,3,584.72,3
5848,6,3,584.82,3
5849,6,3,584.92,3
5850,6,3,585.02,3
5851,6,3,585.12,3
5852,6,3,585.22,3
5853,6,3,585.32,3
5854,6,3,585.42,3
5855,6,3,585.52,3
5856,6,3,585.62,3
5857,6,3,585.72,3
5858,6,3,585.82,3
5859,6,3,585.92,3
5860,6,3,586.02,3
5861,6,3,586.12,3
5862,6,3,586.22,3
5863,6,3,586.32,3
5864,6,3,586.42,3
5865,6,3,586.52,3
5866,6,3,586.62,3
5867,6,3,586.72,3
5868,6,3,586.82,3
5869,6,3,586.92,3
5870,6,3,587.02,3
5871,6,3,587.12,3
5872,6,3,587.22,3
5873,6,3,587.32,3
5874,6,3,587.42,3
5875,6,3,587.52,3
5876,6,3,587.62,3
5877,6,3,587.72,3
5878,6,3,587.82,3
5879,6,3,587.92,3
5880,6,3,588.02,3
5881,6,3,588.12,3
5882,6,3,588.22,3
5883,6,3,588.32,3
5884,6,3,588.42,3
5885,6,3,588.52,3
5886,6,3,588.62,3
5887,6,3,588.72,3
5888,6,3,588.82,3
5889,6,3,588.92,3
5890,6,3,589.02,3
5891,6,3,589.12,3
5892,6,3,589.22,3
5893,6,3,589.32,3
5894,6,3,589.42,3
5895,6,3,589.52,3
5896,6,3,589.62,3
5897,6,3,589.72,3
5898,6,3,589.82,3
5899,6,3,589.92,3
5900,6,3,590.02,3
5901,6,3,590.12,3
5902,6,3,590.22,3
5903,6,3,590.32,3
5904,6,3,590.42,3
5905,6,3,590.52,3
5906,6,3,590.62,3
5907,6,3,590.72,3
5908,6,3,590.82,3
5909,6,3,590.92,3
5910,6,3,591.02,3
5911,6,3,591.12,3
5912,6,3,591.22,3
5913,6,3,591.32,3
5914,6,3,591.42,3
5915,6,3,591.52,3
5916,6,3,591.62,3
5917,6,3,591.72,3
5918,6,3,591.82,3
5919,6,3,591.92,3
5920,6,3,592.02,3
5921,6,3,592.12,3
5922,6,3,592.22,3
5923,6,3,592.32,3
5924,6,3,592.42,3
5925,6,3,592.52,3
5926,6,3,592.62,3
5927,6,3,592.72,3
5928,6,3,592.82,3
5929,6,3,592.92,3
5930,6,3,593.02,3
5931,6,3,593.12,3
5932,6,3,593.22,3
5933,6,3,593.32,3
5934,6,3,593.42,3
5935,6,3,593.52,3
5936,6,3,593.62,3
5937,6,3,593.72,3
5938,6,3,593.82,3
5939,6,3,593.92,3
5940,6,3,594.02,3
5941,6,3,594.12,3
5942,6,3,594.22,3
5943,6,3,594.32,3
5944,6,3,594.42,3
5945,6,3,594.52,3
5946,6,3,594.62,3
5947,6,3,594.72,3
5948,6,3,594.82,3
5949,6,3,594.92,3
5950,6,3,595.02,3
5951,6,3,595.12,3
5952,6,3,595.22,3
5953,6,3,595.32,3
5954,6,3,595.42,3
5955,6,3,595.52,3
5956,6,3,595.62,3
5957,6,3,595.72,3
5958,6,3,595.82,3
5959,6,3,595.92,3
5960,6,3,596.02,3
5961,6,3,596.12,3
5962,6,3,596.22,3
5963,6,3,596.32,3
5964,6,3,596.42,3
5965,6,3,596.52,3
5966,6,3,596.62,3
5967,6,3,596.72,3
5968,6,3,596.82,3
5969,6,3,596.92,3
5970,6,3,597.02,3
5971,6,3,597.12,3
5972,6,3,597.22,3
5973,6,3,597.32,3
5974,6,3,597.42,3
5975,6,3,597.52,3
5976,6,3,597.62,3
5977,6,3,597.72,3
5978,6,3,597.82,3
5979,6,3,597.92,3
5980,6,3,598.02,3
5981,6,3,598.12,3
5982,6,3,598.22,3
5983,6,3,598.32,3
5984,6,3,598.42,3
5985,6,3,598.52,3
5986,6,3,598.62,3
5987,6,3,598.72,3
5988,6,3,598.82,3
5989,6,3,598.92,3
5990,6,3,599.02,3
5991,6,3,599.12,3
5992,6,3,599.22,3
5993,6,3,599.32,3
5994,6,3,599.42,3
5995,6,3,599.52,3
5996,6,3,599.62,3
5997,6,3,599.72,3
5998,6,3,599.82,3
5999,6,3,599.92,3
6000,6,3,600.02,3
6001,6,3,600.12,3
6002,6,3,600.22,3
6003,6,3,600.32,3
6004,6,3,600.42,3
6005,6,3,600.52,3
6006,6,3,600.62,3
6007,6,3,600.72,3
6008,6,3,600.82,3
6009,6,3,600.92,3
6010,6,3,601.02,0
6011,6,3,601.12,0
6012,6,3,601.22,0
6013,6,3,601.32,0
6014,6,3,601.42,0
6015,6,3,601.52,0
6016,6,3,601.62,0
6017,6,3,601.72,0
6018,6,3,601.82,0
6019,6,3,601.92,0
6020,6,3,602.02,0
6021,6,3,602.12,0
6022,6,3,602.22,0
6023,6,3,602.32,0
6024,6,3,602.42,0
6025,6,3,602.52,0
6026,6,3,602.62,0
6027,6,3,602.72,0
6028,6,3,602.82,0
6029,6,3,602.92,0
6030,6,3,603.02,0
6031,6,3,603.12,0
6032,6,3,603.22,0
6033,6,3,603.32,0
6034,6,3,603.42,0
6035,6,3,603.52,0
6036,6,3,603.62,0
6037,6,3,603.72,0
6038,6,3,603.82,0
6039,6,3,603.92,0
6040,6,3,604.02,0
6041,6,3,604.12,0
6042,6,3,604.22,0
6043,6,3,604.32,0
6044,6,3,604.42,0
6045,6,3,604.52,0
6046,6,3,604.62,0
6047,6,3,604.72,0
6048,6,3,604.82,0
6049,6,3,604.92,0
6050,6,3,605.02,0
6051,6,3,605.12,0
6052,6,3,605.22,0
6053,6,3,605.32,0
6054,6,3,605.42,0
6055,6,3,605.52,0
6056,6,3,605.62,0
6057,6,3,605.72,0
6058,6,3,605.82,0
6059,6,3,605.92,0
6060,6,3,606.02,0
6061,6,3,606.12,0
6062,6,3,606.22,0
6063,6,3,606.32,0
6064,6,3,606.42,0
6065,6,3,606.52,0
6066,6,3,606.62,0
6067,6,3,606.72,0
6068,6,3,606.82,0
6069,6,3,606.92,0
6070,6,3,607.02,0
6071,6,3,607.12,0
6072,6,3,607.22,0
6073,6,3,607.32,0
6074,6,3,607.42,0
6075,6,3,607.52,0
6076,6,3,607.62,0
6077,6,3,607.72,0
6078,6,3,607.82,0
6079,6,3,607.92,3
6080,6,3,608.02,3
6081,6,3,608.12,3
6082,6,3,608.22,3
6083,6,3,608.32,3
6084,6,3,608.42,3
6085,6,3,608.52,3
6086,6,3,608.62,3
6087,6,3,608.72,3
6088,6,3,608.82,3
6089,6,3,608.92,3
6090,6,3,609.02,3
6091,6,3,609.12,3
6092,6,3,609.22,3
6093,6,3,609.32,3
6094,6,3,609.42,3
6095,6,3,609.52,3
6096,6,3,609.62,3
6097,6,3,609.72,3
6098,6,3,609.82,3
6099,6,3,609.92,3
6100,6,3,610.02,3
6101,6,3,610.12,3
6102,6,3,610.22,3
6103,6,3,610.32,3
6104,6,3,610.42,3
6105,6,3,610.52,3
6106,6,3,610.62,3
6107,6,3,610.72,3
6108,6,3,610.82,3
6109,6,3,610.92,3
6110,6,3,611.02,3
6111,6,3,611.12,3
6112,6,3,611.22,3
6113,6,3,611.32,3
6114,6,3,611.42,3
6115,6,3,611.52,3
6116,6,3,611.62,3
6117,6,3,611.72,3
6118,6,3,611.82,3
6119,6,3,611.92,3
6120,6,3,612.02,3
6121,6,3,612.12,3
6122,6,3,612.22,3
6123,6,3,612.32,3
6124,6,3,612.42,3
6125,6,3,612.52,3
6126,6,3,612.62,3
6127,6,3,612.72,3
6128,6,3,612.82,3
6129,6,3,612.92,3
6130,6,3,613.02,3
6131,6,3,613.12,3
6132,6,3,613.22,3
6133,6,3,613.32,3
6134,6,3,613.42,3
6135,6,3,613.52,3
6136,6,3,613.62,3
6137,6,3,613.72,3
6138,6,3,613.82,3
6139,6,3,613.92,3
6140,6,3,614.02,3
6141,6,3,614.12,3
6142,6,3,614.22,3
6143,6,3,614.32,3
6144,6,3,614.42,3
6145,6,3,614.52,3
6146,6,3,614.62,3
6147,6,3,614.72,3
6148,6,3,614.82,3
6149,6,3,614.92,3
6150,6,3,615.02,3
6151,6,3,615.12,3
6152,6,3,615.22,3
6153,6,3,615.32,3
6154,6,3,615.42,3
6155,6,3,615.52,3
6156,6,3,615.62,3
6157,6,3,615.72,3
6158,6,3,615.82,3
6159,6,3,615.92,3
6160,6,3,616.02,3
6161,6,3,616.12,3
6162,6,3,616.22,3
6163,6,3,616.32,3
6164,6,3,616.42,3
6165,6,3,616.52,3
6166,6,3,616.62,3
6167,6,3,616.72,3
6168,6,3,616.82,3
6169,6,3,616.92,3
6170,6,3,617.02,3
6171,6,3,617.12,3
6172,6,3,617.22,3
6173,6,3,617.32,3
6174,6,3,617.42,3
6175,6,3,617.52,3
6176,6,3,617.62,3
6177,6,3,617.72,3
6178,6,3,617.82,3
6179,6,3,617.92,3
6180,6,3,618.02,3
6181,6,3,618.12,3
6182,6,3,618.22,3
6183,6,3,618.32,3
6184,6,3,618.42,3
6185,6,3,618.52,3
6186,6,3,618.62,3
6187,6,3,618.72,3
6188,6,3,618.82,3
6189,6,3,618.92,3
6190,6,3,619.02,3
6191,6,3,619.12,3
6192,6,3,619.22,3
6193,6,3,619.32,3
6194,6,3,619.42,3
6195,6,3,619.52,3
6196,6,3,619.62,3
6197,6,3,619.72,3
6198,6,3,619.82,3
6199,6,3,619.92,3
6200,6,3,620.02,3
6201,6,3,620.12,3
6202,6,3,620.22,3
6203,6,3,620.32,3
6204,6,3,620.42,3
6205,6,3,620.52,3
6206,6,3,620.62,3
6207,6,3,620.72,3
6208,6,3,620.82,3
6209,6,3,620.92,3
6210,6,3,621.02,3
6211,6,3,621.12,3
6212,6,3,621.22,3
6213,6,3,621.32,3
6214,6,3,621.42,3
6215,6,3,621.52,3
6216,6,3,621.62,3
6217,6,3,621.72,3
6218,6,3,621.82,3
6219,6,3,621.92,3
6220,6,3,622.02,3
6221,6,3,622.12,3
6222,6,3,622.22,3
6223,6,3,622.32,3
6224,6,3,622.42,3
6225,6,3,622.52,3
6226,6,3,622.62,3
6227,6,3,622.72,3
6228,6,3,622.82,3
6229,6,3,622.92,3
6230,6,3,623.02,3
6231,6,3,623.12,3
6232,6,3,623.22,3
6233,6,3,623.32,3
6234,6,3,623.42,3
6235,6,3,623.52,3
6236,6,3,623.62,3
6237,6,3,623.72,3
6238,6,3,623.82,3
6239,6,3,623.92,3
6240,6,3,624.02,3
6241,6,3,624.12,3
6242,6,3,624.22,3
6243,6,3,624.32,3
6244,6,3,624.42,3
6245,6,3,624.52,3
6246,6,3,624.62,3
6247,6,3,624.72,3
6248,6,3,624.82,3
6249,6,3,624.92,3
6250,6,3,625.02,3
6251,6,3,625.12,3
6252,6,3,625.22,3
6253,6,3,625.32,3
6254,6,3,625.42,3
6255,6,3,625.52,3
6256,6,3,625.62,3
6257,6,3,625.72,3
6258,6,3,625.82,3
6259,6,3,625.92,3
6260,6,3,626.02,3
6261,6,3,626.12,3
6262,6,3,626.22,3
6263,6,3,626.32,3
6264,6,3,626.42,3
6265,6,3,626.52,3
6266,6,3,626.62,3
6267,6,3,626.72,3
6268,6,3,626.82,3
6269,6,3,626.92,3
6270,6,3,627.02,3
6271,6,3,627.12,3
6272,6,3,627.22,3
6273,6,3,627.32,3
6274,6,3,627.42,3
6275,6,3,627.52,3
6276,6,3,627.62,3
6277,6,3,627.72,3
6278,6,3,627.82,3
6279,6,3,627.92,3
6280,6,3,628.02,3
6281,6,3,628.12,3
6282,6,3,628.22,3
6283,6,3,628.32,3
6284,6,3,628.42,3
6285,6,3,628.52,3
6286,6,3,628.62,3
6287,6,3,628.72,3
6288,6,3,628.82,3
6289,6,3,628.92,3
6290,6,3,629.02,3
6291,6,3,629.12,3
6292,6,3,629.22,3
6293,6,3,629.32,3
6294,6,3,629.42,3
6295,6,3,629.52,3
6296,6,3,629.62,3
6297,6,3,629.72,3
6298,6,3,629.82,3
6299,6,3,629.92,3
6300,6,3,630.02,3
6301,6,3,630.12,3
6302,6,3,630.22,3
6303,6,3,630.32,3
6304,6,3,630.42,3
6305,6,3,630.52,3
6306,6,3,630.62,3
6307,6,3,630.72,3
6308,6,3,630.82,3
6309,6,3,630.92,3
6310,6,3,631.02,3
6311,6,3,631.12,3
6312,6,3,631.22,3
6313,6,3,631.32,3
6314,6,3,631.42,3
6315,6,3,631.52,3
6316,6,3,631.62,3
6317,6,3,631.72,3
6318,6,3,631.82,3
6319,6,3,631.92,3
6320,6,3,632.02,3
6321,6,3,632.12,3
6322,6,3,632.22,3
6323,6,3,632.32,3
6324,6,3,632.42,3
6325,6,3,632.52,3
6326,6,3,632.62,3
6327,6,3,632.72,3
6328,6,3,632.82,3
6329,6,3,632.92,3
6330,6,3,633.02,3
6331,6,3,633.12,3
6332,6,3,633.22,3
6333,6,3,633.32,3
6334,6,3,633.42,3
6335,6,3,633.52,3
6336,6,3,633.62,3
6337,6,3,633.72,3
6338,6,3,633.82,3
6339,6,3,633.92,3
6340,6,3,634.02,3
6341,6,3,634.12,3
6342,6,3,634.22,3
6343,6,3,634.32,3
6344,6,3,634.42,3
6345,6,3,634.52,3
6346,6,3,634.62,3
6347,6,3,634.72,3
6348,6,3,634.82,3
6349,6,3,634.92,3
6350,6,3,635.02,3
6351,6,3,635.12,3
6352,6,3,635.22,3
6353,6,3,635.32,3
6354,6,3,635.42,3
6355,6,3,635.52,3
6356,6,3,635.62,3
6357,6,3,635.72,3
6358,6,3,635.82,3
6359,6,3,635.92,3
6360,6,3,636.02,3
6361,6,3,636.12,3
6362,6,3,636.22,3
6363,6,3,636.32,3
6364,6,3,636.42,3
6365,6,3,636.52,3
6366,6,3,636.62,3
6367,6,3,636.72,3
6368,6,3,636.82,3
6369,6,3,636.92,3
6370,6,3,637.02,3
6371,6,3,637.12,3
6372,6,3,637.22,3
6373,6,3,637.32,3
6374,6,3,637.42,3
6375,6,3,637.52,3
6376,6,3,637.62,3
6377,6,3,637.72,3
6378,6,3,637.82,3
6379,6,3,637.92,3
6380,6,3,638.02,3
6381,6,3,638.12,3
6382,6,3,638.22,3
6383,6,3,638.32,3
6384,6,3,638.42,3
6385,6,3,638.52,3
6386,6,3,638.62,3
6387,6,3,638.72,3
6388,6,3,638.82,3
6389,6,3,638.92,3
6390,6,3,639.02,3
6391,6,3,639.12,3
6392,6,3,639.22,3
6393,6,3,639.32,3
6394,6,3,639.42,3
6395,6,3,639.52,3
6396,6,3,639.62,3
6397,6,3,639.72,3
6398,6,3,639.82,3
6399,6,3,639.92,3
6400,6,3,640.02,3
6401,6,3,640.12,3
6402,6,3,640.22,3
6403,6,3,640.32,3
6404,6,3,640.42,3
6405,6,3,640.52,3
6406,6,3,640.62,3
6407,6,3,640.72,3
6408,6,3,640.82,3
6409,6,3,640.92,3
6410,6,3,641.02,3
6411,6,3,641.12,3
6412,6,3,641.22,3
6413,6,3,641.32,0
6414,6,3,641.42,0
6415,6,3,641.52,0
6416,6,3,641.62,0
6417,6,3,641.72,0
6418,6,3,641.82,0
6419,6,3,641.92,0
6420,6,3,642.02,0
6421,6,3,642.12,0
6422,6,3,642.22,0
6423,6,3,642.32,0
6424,6,3,642.42,0
6425,6,3,642.52,0
6426,6,3,642.62,0
6427,6,3,642.72,0
6428,6,3,642.82,0
6429,6,3,642.92,0
6430,6,3,643.02,0
6431,6,3,643.12,0
6432,6,3,643.22,0
6433,6,3,643.32,0
6434,6,3,643.42,0
6435,6,3,643.52,0
6436,6,3,643.62,0
6437,6,3,643.72,0
6438,6,3,643.82,0
6439,6,3,643.92,0
6440,6,3,644.02,0
6441,6,3,644.12,0
6442,6,3,644.22,0
6443,6,3,644.32,0
6444,6,3,644.42,0
6445,6,3,644.52,0
6446,6,3,644.62,0
6447,6,3,644.72,0
6448,6,3,644.82,0
6449,6,3,644.92,0
6450,6,3,645.02,0
6451,6,3,645.12,0
6452,6,3,645.22,0
6453,6,3,645.32,0
6454,6,3,645.42,0
6455,6,3,645.52,0
6456,6,3,645.62,0
6457,6,3,645.72,0
6458,6,3,645.82,0
6459,6,3,645.92,0
6460,6,3,646.02,0
6461,6,3,646.12,0
6462,6,3,646.22,0
6463,6,3,646.32,0
6464,6,3,646.42,0
6465,6,3,646.52,0
6466,6,3,646.62,0
6467,6,3,646.72,0
6468,6,3,646.82,0
6469,6,3,646.92,0
6470,6,3,647.02,0
6471,6,3,647.12,0
6472,6,3,647.22,0
6473,6,3,647.32,0
6474,6,3,647.42,0
6475,6,3,647.52,0
6476,6,3,647.62,0
6477,6,3,647.72,0
6478,6,3,647.82,0
6479,6,3,647.92,0
6480,6,3,648.02,0
6481,6,3,648.12,0
6482,6,3,648.22,0
6483,6,3,648.32,0
6484,6,3,648.42,0
6485,6,3,648.52,0
6486,6,3,648.62,0
6487,6,3,648.72,0
6488,6,3,648.82,0
6489,6,3,648.92,0
6490,6,3,649.02,0
6491,6,3,649.12,0
6492,6,3,649.22,0
6493,6,3,649.32,0
6494,6,3,649.42,0
6495,6,3,649.52,0
6496,6,3,649.62,0
6497,6,3,649.72,0
6498,6,3,649.82,0
6499,6,3,649.92,0
6500,6,3,650.02,0
6501,6,3,650.12,0
6502,6,3,650.22,0
6503,6,3,650.32,0
6504,6,3,650.42,0
6505,6,3,650.52,0
6506,6,3,650.62,0
6507,6,3,650.72,0
6508,6,3,650.82,0
6509,6,3,650.92,0
6510,6,3,651.02,0
6511,6,3,651.12,0
6512,6,3,651.22,0
6513,6,3,651.32,0
6514,6,3,651.42,0
6515,6,3,651.52,0
6516,6,3,651.62,0
6517,6,3,651.72,0
6518,6,3,651.82,0
6519,6,3,651.92,0
6520,6,3,652.02,0
6521,6,3,652.12,0
6522,6,3,652.22,0
6523,6,3,652.32,0
6524,6,3,652.42,0
6525,6,3,652.52,0
6526,6,3,652.62,0
6527,6,3,652.72,0
6528,6,3,652.82,0
6529,6,3,652.92,0
6530,6,3,653.02,0
6531,6,3,653.12,0
6532,6,3,653.22,0
6533,6,3,653.32,0
6534,6,3,653.42,0
6535,6,3,653.52,0
6536,6,3,653.62,0
6537,6,3,653.72,0
6538,6,3,653.82,0
6539,6,3,653.92,0
6540,6,3,654.02,0
6541,6,3,654.12,0
6542,6,3,654.22,0
6543,6,3,654.32,0
6544,6,3,654.42,0
6545,6,3,654.52,0
6546,6,3,654.62,0
6547,6,3,654.72,0
6548,6,3,654.82,0
6549,6,3,654.92,0
6550,6,3,655.02,0
6551,6,3,655.12,0
6552,6,3,655.22,0
6553,6,3,655.32,0
6554,6,3,655.42,0
6555,6,3,655.52,0
6556,6,3,655.62,0
6557,6,3,655.72,0
6558,6,3,655.82,0
6559,6,3,655.92,0
6560,6,3,656.02,0
6561,6,3,656.12,0
6562,6,3,656.22,0
6563,6,3,656.32,0
6564,6,3,656.42,0
6565,6,3,656.52,0
6566,6,3,656.62,0
6567,6,3,656.72,0
6568,6,3,656.82,0
6569,6,3,656.92,0
6570,6,3,657.02,0
6571,6,3,657.12,0
6572,6,3,657.22,0
6573,6,3,657.32,0
6574,6,3,657.42,0
6575,6,3,657.52,0
6576,6,3,657.62,0
6577,6,3,657.72,0
6578,6,3,657.82,0
6579,6,3,657.92,0
6580,6,3,658.02,0
6581,6,3,658.12,0
6582,6,3,658.22,0
6583,6,3,658.32,0
6584,6,3,658.42,0
6585,6,3,658.52,0
6586,6,3,658.62,0
6587,6,3,658.72,0
6588,6,3,658.82,0
6589,6,3,658.92,0
6590,6,3,659.02,0
6591,6,3,659.12,0
6592,6,3,659.22,0
6593,6,3,659.32,0
6594,6,3,659.42,0
6595,6,3,659.52,0
6596,6,3,659.62,0
6597,6,3,659.72,0
6598,6,3,659.82,0
6599,6,3,659.92,0
6600,6,3,660.02,0
6601,6,3,660.12,0
6602,6,3,660.22,0
6603,6,3,660.32,0
6604,6,3,660.42,0
6605,6,3,660.52,0
6606,6,3,660.62,0
6607,6,3,660.72,0
6608,6,3,660.82,0
6609,6,3,660.92,0
6610,6,3,661.02,0
6611,6,3,661.12,0
6612,6,3,661.22,0
6613,6,3,661.32,0
6614,6,3,661.42,0
6615,6,3,661.52,0
6616,6,3,661.62,0
6617,6,3,661.72,0
6618,6,3,661.82,0
6619,6,3,661.92,0
6620,6,3,662.02,0
6621,6,3,662.12,0
6622,6,3,662.22,0
6623,6,3,662.32,0
6624,6,3,662.42,0
6625,6,3,662.52,0
6626,6,3,662.62,0
6627,6,3,662.72,0
6628,6,3,662.82,0
6629,6,3,662.92,0
6630,6,3,663.02,0
6631,6,3,663.12,0
6632,6,3,663.22,0
6633,6,3,663.32,0
6634,6,3,663.42,0
6635,6,3,663.52,0
6636,6,3,663.62,0
6637,6,3,663.72,0
6638,6,3,663.82,0
6639,6,3,663.92,0
6640,6,3,664.02,0
6641,6,3,664.12,0
6642,6,3,664.22,0
6643,6,3,664.32,0
6644,6,3,664.42,0
6645,6,3,664.52,0
6646,6,3,664.62,0
6647,6,3,664.72,0
6648,6,3,664.82,0
6649,6,3,664.92,0
6650,6,3,665.02,0
6651,6,3,665.12,0
6652,6,3,665.22,0
6653,6,3,665.32,0
6654,6,3,665.42,0
6655,6,3,665.52,0
6656,6,3,665.62,0
6657,6,3,665.72,0
6658,6,3,665.82,0
6659,6,3,665.92,0
6660,6,3,666.02,0
6661,6,3,666.12,0
6662,6,3,666.22,0
6663,6,3,666.32,0
6664,6,3,666.42,0
6665,6,3,666.52,0
6666,6,3,666.62,0
6667,6,3,666.72,0
6668,6,3,666.82,0
6669,6,3,666.92,0
6670,6,3,667.02,0
6671,6,3,667.12,0
6672,6,3,667.22,0
6673,6,3,667.32,0
6674,6,3,667.42,0
6675,6,3,667.52,0
6676,6,3,667.62,0
6677,6,3,667.72,0
6678,6,3,667.82,0
6679,6,3,667.92,0
6680,6,3,668.02,0
6681,6,3,668.12,0
